set_id,revision,model,viewport_w,viewport_h,interactive,device
inst-0471,A,openai/gpt-5.6-sol,390,844,0,
inst-0471,B,openai/gpt-5.6-sol,390,844,0,
inst-0472,A,openai/gpt-5.6-sol,390,844,0,
inst-0472,B,openai/gpt-5.6-sol,390,844,0,
inst-0473,A,openai/gpt-5.6-sol,1024,768,0,desktop
inst-0473,B,openai/gpt-5.6-sol,1024,768,0,desktop
inst-0474,A,anthropic/claude-opus-5,390,560,0,
inst-0474,B,anthropic/claude-opus-5,390,560,0,
inst-0475,A,openai/gpt-5.6-sol,390,844,0,
inst-0475,B,openai/gpt-5.6-sol,390,844,0,
inst-0476,A,anthropic/claude-opus-5,184,224,0,watch
inst-0476,B,anthropic/claude-opus-5,184,224,0,watch
inst-0477,A,anthropic/claude-opus-5,390,844,0,
inst-0477,B,anthropic/claude-opus-5,390,844,0,
inst-0478,A,anthropic/claude-opus-5,1024,768,0,desktop
inst-0478,B,anthropic/claude-opus-5,1024,768,0,desktop
inst-0479,A,openai/gpt-5.6-sol,390,844,0,
inst-0479,B,openai/gpt-5.6-sol,390,844,0,
inst-0480,A,openai/gpt-5.6-sol,1024,768,0,desktop
inst-0480,B,openai/gpt-5.6-sol,1024,768,0,desktop
inst-0481,A,openai/gpt-5.6-sol,390,844,0,
inst-0481,B,openai/gpt-5.6-sol,390,844,0,
inst-0482,A,openai/gpt-5.6-sol,1024,768,0,desktop
inst-0482,B,openai/gpt-5.6-sol,1024,768,0,desktop
inst-0483,A,anthropic/claude-opus-5,390,844,0,
inst-0483,B,anthropic/claude-opus-5,390,844,0,
inst-0484,A,anthropic/claude-opus-5,390,844,0,
inst-0484,B,anthropic/claude-opus-5,390,844,0,
inst-0485,A,anthropic/claude-opus-5,390,560,0,
inst-0485,B,anthropic/claude-opus-5,390,560,0,
inst-0486,A,openai/gpt-5.6-sol,390,844,0,
inst-0486,B,openai/gpt-5.6-sol,390,844,0,
inst-0487,A,anthropic/claude-opus-5,390,844,0,
inst-0487,B,anthropic/claude-opus-5,390,844,0,
inst-0488,A,openai/gpt-5.6-sol,390,844,0,
inst-0488,B,openai/gpt-5.6-sol,390,844,0,
inst-0489,A,openai/gpt-5.6-sol,390,844,0,
inst-0489,B,openai/gpt-5.6-sol,390,844,0,
inst-0490,A,openai/gpt-5.6-sol,1024,768,0,desktop
inst-0490,B,openai/gpt-5.6-sol,1024,768,0,desktop
inst-0491,A,anthropic/claude-opus-5,184,224,0,watch
inst-0491,B,anthropic/claude-opus-5,184,224,0,watch
inst-0492,A,openai/gpt-5.6-sol,1024,768,0,desktop
inst-0492,B,openai/gpt-5.6-sol,1024,768,0,desktop
inst-0493,A,openai/gpt-5.6-sol,390,844,0,
inst-0493,B,openai/gpt-5.6-sol,390,844,0,
inst-0494,A,anthropic/claude-opus-5,390,560,0,
inst-0494,B,anthropic/claude-opus-5,390,560,0,
inst-0495,A,anthropic/claude-opus-5,390,560,0,
inst-0495,B,anthropic/claude-opus-5,390,560,0,
inst-0496,A,openai/gpt-5.6-sol,390,560,0,
inst-0496,B,openai/gpt-5.6-sol,390,560,0,
inst-0497,A,anthropic/claude-opus-5,390,560,0,
inst-0497,B,anthropic/claude-opus-5,390,560,0,
inst-0498,A,openai/gpt-5.6-sol,390,844,0,
inst-0498,B,openai/gpt-5.6-sol,390,844,0,
inst-0499,A,openai/gpt-5.6-sol,768,1024,0,tablet
inst-0499,B,openai/gpt-5.6-sol,768,1024,0,tablet
inst-0500,A,openai/gpt-5.6-sol,390,844,0,
inst-0500,B,openai/gpt-5.6-sol,390,844,0,
inst-0501,A,openai/gpt-5.6-sol,390,844,0,
inst-0501,B,openai/gpt-5.6-sol,390,844,0,
inst-0502,A,anthropic/claude-opus-5,1024,768,0,desktop
inst-0502,B,anthropic/claude-opus-5,1024,768,0,desktop
inst-0503,A,anthropic/claude-opus-5,390,844,0,
inst-0503,B,anthropic/claude-opus-5,390,844,0,
inst-0504,A,anthropic/claude-opus-5,390,560,0,
inst-0504,B,anthropic/claude-opus-5,390,560,0,
inst-0505,A,openai/gpt-5.6-sol,1024,768,0,desktop
inst-0505,B,openai/gpt-5.6-sol,1024,768,0,desktop
inst-0506,A,openai/gpt-5.6-sol,1024,768,0,desktop
inst-0506,B,openai/gpt-5.6-sol,1024,768,0,desktop
inst-0507,A,openai/gpt-5.6-sol,390,844,0,
inst-0507,B,openai/gpt-5.6-sol,390,844,0,
inst-0508,A,openai/gpt-5.6-sol,390,844,0,
inst-0508,B,openai/gpt-5.6-sol,390,844,0,
inst-0509,A,anthropic/claude-opus-5,184,224,0,watch
inst-0509,B,anthropic/claude-opus-5,184,224,0,watch
inst-0510,A,openai/gpt-5.6-sol,390,560,0,
inst-0510,B,openai/gpt-5.6-sol,390,560,0,
inst-0511,A,anthropic/claude-opus-5,390,560,0,
inst-0511,B,anthropic/claude-opus-5,390,560,0,
inst-0512,A,openai/gpt-5.6-sol,390,560,0,
inst-0512,B,openai/gpt-5.6-sol,390,560,0,
inst-0513,A,openai/gpt-5.6-sol,390,844,0,
inst-0513,B,openai/gpt-5.6-sol,390,844,0,
inst-0514,A,openai/gpt-5.6-sol,390,560,0,
inst-0514,B,openai/gpt-5.6-sol,390,560,0,
inst-0515,A,anthropic/claude-opus-5,390,844,0,
inst-0515,B,anthropic/claude-opus-5,390,844,0,
inst-0516,A,openai/gpt-5.6-sol,390,844,0,
inst-0516,B,openai/gpt-5.6-sol,390,844,0,
inst-0517,A,anthropic/claude-opus-5,390,560,0,
inst-0517,B,anthropic/claude-opus-5,390,560,0,
inst-0518,A,openai/gpt-5.6-sol,768,1024,0,tablet
inst-0518,B,openai/gpt-5.6-sol,768,1024,0,tablet
inst-0519,A,openai/gpt-5.6-sol,1024,768,0,desktop
inst-0519,B,openai/gpt-5.6-sol,1024,768,0,desktop
inst-0520,A,anthropic/claude-opus-5,390,560,0,
inst-0520,B,anthropic/claude-opus-5,390,560,0,
inst-0521,A,openai/gpt-5.6-sol,390,844,0,
inst-0521,B,openai/gpt-5.6-sol,390,844,0,
inst-0522,A,anthropic/claude-opus-5,1024,768,0,desktop
inst-0522,B,anthropic/claude-opus-5,1024,768,0,desktop
inst-0523,A,openai/gpt-5.6-sol,390,844,0,
inst-0523,B,openai/gpt-5.6-sol,390,844,0,
inst-0524,A,openai/gpt-5.6-sol,390,844,0,
inst-0524,B,openai/gpt-5.6-sol,390,844,0,
inst-0525,A,openai/gpt-5.6-sol,768,1024,0,tablet
inst-0525,B,openai/gpt-5.6-sol,768,1024,0,tablet
inst-0526,A,openai/gpt-5.6-sol,390,844,0,
inst-0526,B,openai/gpt-5.6-sol,390,844,0,
inst-0527,A,anthropic/claude-opus-5,390,560,0,
inst-0527,B,anthropic/claude-opus-5,390,560,0,
inst-0528,A,anthropic/claude-opus-5,390,844,0,
inst-0528,B,anthropic/claude-opus-5,390,844,0,
inst-0529,A,anthropic/claude-opus-5,390,844,0,
inst-0529,B,anthropic/claude-opus-5,390,844,0,
inst-0530,A,anthropic/claude-opus-5,390,560,0,
inst-0530,B,anthropic/claude-opus-5,390,560,0,
inst-0531,A,anthropic/claude-opus-5,1024,768,0,desktop
inst-0531,B,anthropic/claude-opus-5,1024,768,0,desktop
inst-0532,A,anthropic/claude-opus-5,1024,768,0,desktop
inst-0532,B,anthropic/claude-opus-5,1024,768,0,desktop
inst-0533,A,anthropic/claude-opus-5,390,560,0,
inst-0533,B,anthropic/claude-opus-5,390,560,0,
inst-0534,A,anthropic/claude-opus-5,390,560,0,
inst-0534,B,anthropic/claude-opus-5,390,560,0,
inst-0535,A,anthropic/claude-opus-5,390,844,0,
inst-0535,B,anthropic/claude-opus-5,390,844,0,
inst-0536,A,openai/gpt-5.6-sol,390,560,0,
inst-0536,B,openai/gpt-5.6-sol,390,560,0,
inst-0537,A,openai/gpt-5.6-sol,390,844,0,
inst-0537,B,openai/gpt-5.6-sol,390,844,0,
inst-0538,A,openai/gpt-5.6-sol,390,844,0,
inst-0538,B,openai/gpt-5.6-sol,390,844,0,
inst-0539,A,openai/gpt-5.6-sol,390,844,0,
inst-0539,B,openai/gpt-5.6-sol,390,844,0,
inst-0540,A,openai/gpt-5.6-sol,390,560,0,
inst-0540,B,openai/gpt-5.6-sol,390,560,0,
inst-0541,A,anthropic/claude-opus-5,390,560,0,
inst-0541,B,anthropic/claude-opus-5,390,560,0,
inst-0542,A,openai/gpt-5.6-sol,390,844,0,
inst-0542,B,openai/gpt-5.6-sol,390,844,0,
inst-0543,A,anthropic/claude-opus-5,390,844,0,
inst-0543,B,anthropic/claude-opus-5,390,844,0,
inst-0544,A,anthropic/claude-opus-5,390,560,0,
inst-0544,B,anthropic/claude-opus-5,390,560,0,
inst-0545,A,anthropic/claude-opus-5,390,560,0,
inst-0545,B,anthropic/claude-opus-5,390,560,0,
inst-0546,A,anthropic/claude-opus-5,390,844,0,
inst-0546,B,anthropic/claude-opus-5,390,844,0,
inst-0547,A,openai/gpt-5.6-sol,390,844,0,
inst-0547,B,openai/gpt-5.6-sol,390,844,0,
inst-0548,A,openai/gpt-5.6-sol,768,1024,0,tablet
inst-0548,B,openai/gpt-5.6-sol,768,1024,0,tablet
inst-0549,A,openai/gpt-5.6-sol,390,844,0,
inst-0549,B,openai/gpt-5.6-sol,390,844,0,
inst-0550,A,anthropic/claude-opus-5,390,560,0,
inst-0550,B,anthropic/claude-opus-5,390,560,0,
inst-0551,A,anthropic/claude-opus-5,390,844,0,
inst-0551,B,anthropic/claude-opus-5,390,844,0,
inst-0552,A,openai/gpt-5.6-sol,768,1024,0,tablet
inst-0552,B,openai/gpt-5.6-sol,768,1024,0,tablet
inst-0553,A,openai/gpt-5.6-sol,390,844,0,
inst-0553,B,openai/gpt-5.6-sol,390,844,0,
inst-0554,A,anthropic/claude-opus-5,390,560,0,
inst-0554,B,anthropic/claude-opus-5,390,560,0,
inst-0555,A,anthropic/claude-opus-5,390,844,0,
inst-0555,B,anthropic/claude-opus-5,390,844,0,
inst-0556,A,openai/gpt-5.6-sol,390,844,0,
inst-0556,B,openai/gpt-5.6-sol,390,844,0,
inst-0557,A,openai/gpt-5.6-sol,1024,768,0,desktop
inst-0557,B,openai/gpt-5.6-sol,1024,768,0,desktop
inst-0558,A,anthropic/claude-opus-5,390,844,0,
inst-0558,B,anthropic/claude-opus-5,390,844,0,
inst-0559,A,openai/gpt-5.6-sol,390,844,0,
inst-0559,B,openai/gpt-5.6-sol,390,844,0,
inst-0560,A,openai/gpt-5.6-sol,390,844,0,
inst-0560,B,openai/gpt-5.6-sol,390,844,0,
inst-0561,A,anthropic/claude-opus-5,390,844,0,
inst-0561,B,anthropic/claude-opus-5,390,844,0,
inst-0562,A,openai/gpt-5.6-sol,1024,768,0,desktop
inst-0562,B,openai/gpt-5.6-sol,1024,768,0,desktop
inst-0563,A,anthropic/claude-opus-5,1024,768,0,desktop
inst-0563,B,anthropic/claude-opus-5,1024,768,0,desktop
inst-0564,A,openai/gpt-5.6-sol,390,844,0,
inst-0564,B,openai/gpt-5.6-sol,390,844,0,
inst-0565,A,anthropic/claude-opus-5,768,1024,0,tablet
inst-0565,B,anthropic/claude-opus-5,768,1024,0,tablet
inst-0566,A,openai/gpt-5.6-sol,390,560,0,
inst-0566,B,openai/gpt-5.6-sol,390,560,0,
inst-0567,A,anthropic/claude-opus-5,390,560,0,
inst-0567,B,anthropic/claude-opus-5,390,560,0,
inst-0568,A,openai/gpt-5.6-sol,390,844,0,
inst-0568,B,openai/gpt-5.6-sol,390,844,0,
inst-0569,A,openai/gpt-5.6-sol,390,844,0,
inst-0569,B,openai/gpt-5.6-sol,390,844,0,
inst-0570,A,openai/gpt-5.6-sol,1024,768,0,desktop
inst-0570,B,openai/gpt-5.6-sol,1024,768,0,desktop
inst-0571,A,anthropic/claude-opus-5,390,560,0,
inst-0571,B,anthropic/claude-opus-5,390,560,0,
inst-0572,A,openai/gpt-5.6-sol,390,560,0,
inst-0572,B,openai/gpt-5.6-sol,390,560,0,
inst-0573,A,openai/gpt-5.6-sol,390,844,0,
inst-0573,B,openai/gpt-5.6-sol,390,844,0,
inst-0574,A,openai/gpt-5.6-sol,390,844,0,
inst-0574,B,openai/gpt-5.6-sol,390,844,0,
inst-0575,A,openai/gpt-5.6-sol,390,560,0,
inst-0575,B,openai/gpt-5.6-sol,390,560,0,
inst-0576,A,anthropic/claude-opus-5,390,560,0,
inst-0576,B,anthropic/claude-opus-5,390,560,0,
inst-0577,A,anthropic/claude-opus-5,768,1024,0,tablet
inst-0577,B,anthropic/claude-opus-5,768,1024,0,tablet
inst-0578,A,anthropic/claude-opus-5,390,560,0,
inst-0578,B,anthropic/claude-opus-5,390,560,0,
inst-0579,A,anthropic/claude-opus-5,390,560,0,
inst-0579,B,anthropic/claude-opus-5,390,560,0,
inst-0580,A,anthropic/claude-opus-5,390,844,0,
inst-0580,B,anthropic/claude-opus-5,390,844,0,
inst-0581,A,openai/gpt-5.6-sol,1024,768,0,desktop
inst-0581,B,openai/gpt-5.6-sol,1024,768,0,desktop
inst-0582,A,openai/gpt-5.6-sol,390,560,0,
inst-0582,B,openai/gpt-5.6-sol,390,560,0,
inst-0583,A,anthropic/claude-opus-5,390,560,0,
inst-0583,B,anthropic/claude-opus-5,390,560,0,
inst-0584,A,anthropic/claude-opus-5,390,844,0,
inst-0584,B,anthropic/claude-opus-5,390,844,0,
inst-0585,A,anthropic/claude-opus-5,1024,768,0,desktop
inst-0585,B,anthropic/claude-opus-5,1024,768,0,desktop
inst-0586,A,openai/gpt-5.6-sol,1024,768,0,desktop
inst-0586,B,openai/gpt-5.6-sol,1024,768,0,desktop
inst-0587,A,anthropic/claude-opus-5,390,844,0,
inst-0587,B,anthropic/claude-opus-5,390,844,0,
inst-0588,A,openai/gpt-5.6-sol,390,560,0,
inst-0588,B,openai/gpt-5.6-sol,390,560,0,
inst-0589,A,anthropic/claude-opus-5,390,560,0,
inst-0589,B,anthropic/claude-opus-5,390,560,0,
inst-0590,A,anthropic/claude-opus-5,390,844,0,
inst-0590,B,anthropic/claude-opus-5,390,844,0,
inst-0591,A,openai/gpt-5.6-sol,390,844,0,
inst-0591,B,openai/gpt-5.6-sol,390,844,0,
inst-0592,A,anthropic/claude-opus-5,390,560,0,
inst-0592,B,anthropic/claude-opus-5,390,560,0,
inst-0593,A,anthropic/claude-opus-5,390,560,0,
inst-0593,B,anthropic/claude-opus-5,390,560,0,
inst-0594,A,openai/gpt-5.6-sol,390,560,0,
inst-0594,B,openai/gpt-5.6-sol,390,560,0,
inst-0595,A,openai/gpt-5.6-sol,390,844,0,
inst-0595,B,openai/gpt-5.6-sol,390,844,0,
inst-0596,A,anthropic/claude-opus-5,390,844,0,
inst-0596,B,anthropic/claude-opus-5,390,844,0,
inst-0597,A,openai/gpt-5.6-sol,768,1024,0,tablet
inst-0597,B,openai/gpt-5.6-sol,768,1024,0,tablet
inst-0598,A,anthropic/claude-opus-5,390,844,0,
inst-0598,B,anthropic/claude-opus-5,390,844,0,
inst-0599,A,openai/gpt-5.6-sol,390,560,0,
inst-0599,B,openai/gpt-5.6-sol,390,560,0,
inst-0600,A,anthropic/claude-opus-5,390,844,0,
inst-0600,B,anthropic/claude-opus-5,390,844,0,
inst-0601,A,openai/gpt-5.6-sol,390,844,0,
inst-0601,B,openai/gpt-5.6-sol,390,844,0,
inst-0602,A,anthropic/claude-opus-5,390,560,0,
inst-0602,B,anthropic/claude-opus-5,390,560,0,
inst-0603,A,anthropic/claude-opus-5,390,560,0,
inst-0603,B,anthropic/claude-opus-5,390,560,0,
inst-0604,A,openai/gpt-5.6-sol,390,844,0,
inst-0604,B,openai/gpt-5.6-sol,390,844,0,
inst-0605,A,anthropic/claude-opus-5,390,844,0,
inst-0605,B,anthropic/claude-opus-5,390,844,0,
inst-0606,A,anthropic/claude-opus-5,390,560,0,
inst-0606,B,anthropic/claude-opus-5,390,560,0,
inst-0607,A,openai/gpt-5.6-sol,1024,768,0,desktop
inst-0607,B,openai/gpt-5.6-sol,1024,768,0,desktop
inst-0608,A,openai/gpt-5.6-sol,390,844,0,
inst-0608,B,openai/gpt-5.6-sol,390,844,0,
inst-0609,A,anthropic/claude-opus-5,390,560,0,
inst-0609,B,anthropic/claude-opus-5,390,560,0,
inst-0610,A,anthropic/claude-opus-5,390,560,0,
inst-0610,B,anthropic/claude-opus-5,390,560,0,
inst-0611,A,openai/gpt-5.6-sol,390,844,0,
inst-0611,B,openai/gpt-5.6-sol,390,844,0,
inst-0612,A,openai/gpt-5.6-sol,390,844,0,
inst-0612,B,openai/gpt-5.6-sol,390,844,0,
inst-0613,A,anthropic/claude-opus-5,390,560,0,
inst-0613,B,anthropic/claude-opus-5,390,560,0,
inst-0614,A,openai/gpt-5.6-sol,768,1024,0,tablet
inst-0614,B,openai/gpt-5.6-sol,768,1024,0,tablet
inst-0615,A,anthropic/claude-opus-5,390,844,0,
inst-0615,B,anthropic/claude-opus-5,390,844,0,
inst-0616,A,openai/gpt-5.6-sol,390,844,0,
inst-0616,B,openai/gpt-5.6-sol,390,844,0,
inst-0617,A,anthropic/claude-opus-5,390,844,0,
inst-0617,B,anthropic/claude-opus-5,390,844,0,
inst-0618,A,anthropic/claude-opus-5,390,844,0,
inst-0618,B,anthropic/claude-opus-5,390,844,0,
inst-0619,A,openai/gpt-5.6-sol,1024,768,0,desktop
inst-0619,B,openai/gpt-5.6-sol,1024,768,0,desktop
inst-0620,A,anthropic/claude-opus-5,390,844,0,
inst-0620,B,anthropic/claude-opus-5,390,844,0,
inst-0621,A,openai/gpt-5.6-sol,390,560,0,
inst-0621,B,openai/gpt-5.6-sol,390,560,0,
inst-0622,A,openai/gpt-5.6-sol,390,844,0,
inst-0622,B,openai/gpt-5.6-sol,390,844,0,
inst-0623,A,openai/gpt-5.6-sol,390,844,0,
inst-0623,B,openai/gpt-5.6-sol,390,844,0,
inst-0624,A,openai/gpt-5.6-sol,390,560,0,
inst-0624,B,openai/gpt-5.6-sol,390,560,0,
inst-0625,A,openai/gpt-5.6-sol,390,844,0,
inst-0625,B,openai/gpt-5.6-sol,390,844,0,
inst-0626,A,anthropic/claude-opus-5,1024,768,0,desktop
inst-0626,B,anthropic/claude-opus-5,1024,768,0,desktop
inst-0627,A,anthropic/claude-opus-5,390,844,0,
inst-0627,B,anthropic/claude-opus-5,390,844,0,
inst-0628,A,anthropic/claude-opus-5,390,560,0,
inst-0628,B,anthropic/claude-opus-5,390,560,0,
inst-0629,A,openai/gpt-5.6-sol,390,560,0,
inst-0629,B,openai/gpt-5.6-sol,390,560,0,
inst-0630,A,anthropic/claude-opus-5,390,844,0,
inst-0630,B,anthropic/claude-opus-5,390,844,0,
inst-0631,A,openai/gpt-5.6-sol,390,844,0,
inst-0631,B,openai/gpt-5.6-sol,390,844,0,
inst-0632,A,anthropic/claude-opus-5,390,844,0,
inst-0632,B,anthropic/claude-opus-5,390,844,0,
inst-0633,A,anthropic/claude-opus-5,390,844,0,
inst-0633,B,anthropic/claude-opus-5,390,844,0,
inst-0634,A,openai/gpt-5.6-sol,390,844,0,
inst-0634,B,openai/gpt-5.6-sol,390,844,0,
inst-0635,A,openai/gpt-5.6-sol,390,560,0,
inst-0635,B,openai/gpt-5.6-sol,390,560,0,
inst-0636,A,anthropic/claude-opus-5,1024,768,0,desktop
inst-0636,B,anthropic/claude-opus-5,1024,768,0,desktop
inst-0637,A,anthropic/claude-opus-5,390,844,0,
inst-0637,B,anthropic/claude-opus-5,390,844,0,
inst-0638,A,anthropic/claude-opus-5,390,560,0,
inst-0638,B,anthropic/claude-opus-5,390,560,0,
inst-0639,A,openai/gpt-5.6-sol,184,224,0,watch
inst-0639,B,openai/gpt-5.6-sol,184,224,0,watch
inst-0640,A,openai/gpt-5.6-sol,390,844,0,
inst-0640,B,openai/gpt-5.6-sol,390,844,0,
inst-0641,A,openai/gpt-5.6-sol,390,844,0,
inst-0641,B,openai/gpt-5.6-sol,390,844,0,
inst-0642,A,openai/gpt-5.6-sol,1024,768,0,desktop
inst-0642,B,openai/gpt-5.6-sol,1024,768,0,desktop
inst-0643,A,anthropic/claude-opus-5,1024,768,0,desktop
inst-0643,B,anthropic/claude-opus-5,1024,768,0,desktop
inst-0644,A,anthropic/claude-opus-5,1024,768,0,desktop
inst-0644,B,anthropic/claude-opus-5,1024,768,0,desktop
inst-0645,A,openai/gpt-5.6-sol,390,844,0,
inst-0645,B,openai/gpt-5.6-sol,390,844,0,
inst-0646,A,anthropic/claude-opus-5,390,560,0,
inst-0646,B,anthropic/claude-opus-5,390,560,0,
inst-0647,A,openai/gpt-5.6-sol,390,844,0,
inst-0647,B,openai/gpt-5.6-sol,390,844,0,
inst-0648,A,openai/gpt-5.6-sol,1024,768,0,desktop
inst-0648,B,openai/gpt-5.6-sol,1024,768,0,desktop
inst-0649,A,anthropic/claude-opus-5,390,560,0,
inst-0649,B,anthropic/claude-opus-5,390,560,0,
inst-0650,A,openai/gpt-5.6-sol,390,560,0,
inst-0650,B,openai/gpt-5.6-sol,390,560,0,
inst-0651,A,openai/gpt-5.6-sol,390,844,0,
inst-0651,B,openai/gpt-5.6-sol,390,844,0,
inst-0652,A,anthropic/claude-opus-5,1024,768,0,desktop
inst-0652,B,anthropic/claude-opus-5,1024,768,0,desktop
inst-0653,A,anthropic/claude-opus-5,390,844,0,
inst-0653,B,anthropic/claude-opus-5,390,844,0,
inst-0654,A,openai/gpt-5.6-sol,390,560,0,
inst-0654,B,openai/gpt-5.6-sol,390,560,0,
inst-0655,A,openai/gpt-5.6-sol,390,560,0,
inst-0655,B,openai/gpt-5.6-sol,390,560,0,
inst-0656,A,openai/gpt-5.6-sol,390,560,0,
inst-0656,B,openai/gpt-5.6-sol,390,560,0,
inst-0657,A,anthropic/claude-opus-5,390,844,0,
inst-0657,B,anthropic/claude-opus-5,390,844,0,
inst-0658,A,openai/gpt-5.6-sol,390,844,0,
inst-0658,B,openai/gpt-5.6-sol,390,844,0,
inst-0659,A,openai/gpt-5.6-sol,390,844,0,
inst-0659,B,openai/gpt-5.6-sol,390,844,0,
inst-0660,A,anthropic/claude-opus-5,390,560,0,
inst-0660,B,anthropic/claude-opus-5,390,560,0,
inst-0661,A,anthropic/claude-opus-5,390,844,0,
inst-0661,B,anthropic/claude-opus-5,390,844,0,
inst-0662,A,anthropic/claude-opus-5,390,844,0,
inst-0662,B,anthropic/claude-opus-5,390,844,0,
inst-0663,A,anthropic/claude-opus-5,1024,768,0,desktop
inst-0663,B,anthropic/claude-opus-5,1024,768,0,desktop
inst-0664,A,anthropic/claude-opus-5,1024,768,0,desktop
inst-0664,B,anthropic/claude-opus-5,1024,768,0,desktop
inst-0665,A,anthropic/claude-opus-5,390,560,0,
inst-0665,B,anthropic/claude-opus-5,390,560,0,
inst-0666,A,openai/gpt-5.6-sol,390,560,0,
inst-0666,B,openai/gpt-5.6-sol,390,560,0,
inst-0667,A,anthropic/claude-opus-5,390,844,0,
inst-0667,B,anthropic/claude-opus-5,390,844,0,
inst-0668,A,openai/gpt-5.6-sol,768,1024,0,tablet
inst-0668,B,openai/gpt-5.6-sol,768,1024,0,tablet
inst-0669,A,anthropic/claude-opus-5,390,560,0,
inst-0669,B,anthropic/claude-opus-5,390,560,0,
inst-0670,A,openai/gpt-5.6-sol,390,844,0,
inst-0670,B,openai/gpt-5.6-sol,390,844,0,
inst-0671,A,openai/gpt-5.6-sol,1024,768,0,desktop
inst-0671,B,openai/gpt-5.6-sol,1024,768,0,desktop
inst-0672,A,anthropic/claude-opus-5,768,1024,0,tablet
inst-0672,B,anthropic/claude-opus-5,768,1024,0,tablet
inst-0673,A,anthropic/claude-opus-5,390,844,0,
inst-0673,B,anthropic/claude-opus-5,390,844,0,
inst-0674,A,anthropic/claude-opus-5,390,844,0,
inst-0674,B,anthropic/claude-opus-5,390,844,0,
inst-0675,A,openai/gpt-5.6-sol,390,560,0,
inst-0675,B,openai/gpt-5.6-sol,390,560,0,
inst-0676,A,anthropic/claude-opus-5,390,844,0,
inst-0676,B,anthropic/claude-opus-5,390,844,0,
inst-0677,A,anthropic/claude-opus-5,390,560,0,
inst-0677,B,anthropic/claude-opus-5,390,560,0,
inst-0678,A,openai/gpt-5.6-sol,768,1024,0,tablet
inst-0678,B,openai/gpt-5.6-sol,768,1024,0,tablet
inst-0679,A,openai/gpt-5.6-sol,390,844,0,
inst-0679,B,openai/gpt-5.6-sol,390,844,0,
inst-0680,A,anthropic/claude-opus-5,390,844,0,
inst-0680,B,anthropic/claude-opus-5,390,844,0,
inst-0681,A,openai/gpt-5.6-sol,390,560,0,
inst-0681,B,openai/gpt-5.6-sol,390,560,0,
inst-0682,A,openai/gpt-5.6-sol,1024,768,0,desktop
inst-0682,B,openai/gpt-5.6-sol,1024,768,0,desktop
inst-0683,A,openai/gpt-5.6-sol,390,844,0,
inst-0683,B,openai/gpt-5.6-sol,390,844,0,
inst-0684,A,anthropic/claude-opus-5,390,560,0,
inst-0684,B,anthropic/claude-opus-5,390,560,0,
inst-0685,A,anthropic/claude-opus-5,390,560,0,
inst-0685,B,anthropic/claude-opus-5,390,560,0,
inst-0686,A,anthropic/claude-opus-5,390,844,0,
inst-0686,B,anthropic/claude-opus-5,390,844,0,
inst-0687,A,anthropic/claude-opus-5,390,844,0,
inst-0687,B,anthropic/claude-opus-5,390,844,0,
inst-0688,A,openai/gpt-5.6-sol,390,844,0,
inst-0688,B,openai/gpt-5.6-sol,390,844,0,
inst-0689,A,openai/gpt-5.6-sol,390,560,0,
inst-0689,B,openai/gpt-5.6-sol,390,560,0,
inst-0690,A,openai/gpt-5.6-sol,1024,768,0,desktop
inst-0690,B,openai/gpt-5.6-sol,1024,768,0,desktop
inst-0691,A,anthropic/claude-opus-5,390,844,0,
inst-0691,B,anthropic/claude-opus-5,390,844,0,
inst-0692,A,openai/gpt-5.6-sol,390,560,0,
inst-0692,B,openai/gpt-5.6-sol,390,560,0,
inst-0693,A,anthropic/claude-opus-5,1024,768,0,desktop
inst-0693,B,anthropic/claude-opus-5,1024,768,0,desktop
inst-0694,A,openai/gpt-5.6-sol,390,560,0,
inst-0694,B,openai/gpt-5.6-sol,390,560,0,
inst-0695,A,anthropic/claude-opus-5,390,560,0,
inst-0695,B,anthropic/claude-opus-5,390,560,0,
inst-0696,A,openai/gpt-5.6-sol,390,844,0,
inst-0696,B,openai/gpt-5.6-sol,390,844,0,
inst-0697,A,anthropic/claude-opus-5,1024,768,0,desktop
inst-0697,B,anthropic/claude-opus-5,1024,768,0,desktop
inst-0698,A,anthropic/claude-opus-5,390,844,0,
inst-0698,B,anthropic/claude-opus-5,390,844,0,
inst-0699,A,openai/gpt-5.6-sol,390,844,0,
inst-0699,B,openai/gpt-5.6-sol,390,844,0,
inst-0700,A,openai/gpt-5.6-sol,1024,768,0,desktop
inst-0700,B,openai/gpt-5.6-sol,1024,768,0,desktop
inst-0701,A,openai/gpt-5.6-sol,1024,768,0,desktop
inst-0701,B,openai/gpt-5.6-sol,1024,768,0,desktop
inst-0702,A,anthropic/claude-opus-5,184,224,0,watch
inst-0702,B,anthropic/claude-opus-5,184,224,0,watch
inst-0703,A,anthropic/claude-opus-5,390,560,0,
inst-0703,B,anthropic/claude-opus-5,390,560,0,
inst-0704,A,openai/gpt-5.6-sol,1024,768,0,desktop
inst-0704,B,openai/gpt-5.6-sol,1024,768,0,desktop
inst-0705,A,openai/gpt-5.6-sol,390,844,0,
inst-0705,B,openai/gpt-5.6-sol,390,844,0,
inst-0706,A,anthropic/claude-opus-5,390,844,0,
inst-0706,B,anthropic/claude-opus-5,390,844,0,
inst-0707,A,anthropic/claude-opus-5,390,844,0,
inst-0707,B,anthropic/claude-opus-5,390,844,0,
inst-0708,A,openai/gpt-5.6-sol,390,560,0,
